destination,place_name,category,address,rating,review_count,price_range,url,latitude,longitude
tempat makan dekat Raja Ampat,Warung Cahaya Bone Waisai Raja Ampat,Restoran Ikan Bakar,"
HRF9+PRM, Jl. Salawati, Waisai, Waigeo Selatan, Jl. Salawati, RT.002/RW.000, Waisai, Distrik Kota Waisai, Kabupaten Raja Ampat, Papua Barat Daya 98482","4,2",221,Rp 50–75 rb,https://www.google.com/maps/place/Warung+Cahaya+Bone+Waisai+Raja+Ampat/data=!4m7!3m6!1s0x2d5f1ce0342bc921:0x21f947d718ca4449!8m2!3d-0.425672!4d130.8195551!16s%2Fg%2F11cmpgsd4q!19sChIJIckrNOAcXy0RSUTKGNdH-SE?authuser=0&hl=id&rclk=1,-0.425672,130.8195551
tempat makan dekat Raja Ampat,"EKON Bar,Cafe Dan Karoke",Restoran,"
HRHF+VGV, Waisai, Distrik Kota Waisai, Kabupaten Raja Ampat, Papua Barat Daya 98482","4,4",20,,"https://www.google.com/maps/place/EKON+Bar,Cafe+Dan+Karoke/data=!4m7!3m6!1s0x2d5f1dbac0e3fd09:0x669465e206c8387!8m2!3d-0.4202588!4d130.8237858!16s%2Fg%2F11g0hrlgfv!19sChIJCf3jwLodXy0Rh4NsIF5GaQY?authuser=0&hl=id&rclk=1",-0.4202588,130.8237858
tempat makan dekat Raja Ampat,Putras Resort,,"
HP5X+8MM, Saprokren, Kec. Waigeo Sel., Kabupaten Raja Ampat, Papua Barat Daya 98482","4,4",84,,https://www.google.com/maps/place/Putras+Resort/data=!4m10!3m9!1s0x2d5f02677a368f27:0xe1c6c8e0dfee8f26!5m2!4m1!1i2!8m2!3d-0.441673!4d130.749185!16s%2Fg%2F11gg64wzc6!19sChIJJ482emcCXy0RJo_u3-DIxuE?authuser=0&hl=id&rclk=1,-0.441673,130.749185
tempat makan dekat Morotai,Warung Makan ZAM JAYA,Restoran,"
Jl. Raya Wayabula Morotai Selatan, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","4,4",29,,"https://www.google.com/maps/place/Warung+Makan+ZAM+JAYA/@2.0618199,128.3054514,17z/data=!3m1!4b1!4m6!3m5!1s0x3290981938b6ddb5:0xd9d9005f11b0aa5!8m2!3d2.0618199!4d128.3054514!16s%2Fg%2F11f10gy8s5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",2.0618199,128.3054514
tempat makan dekat Morotai,"Warung Makan ""Bu Siti""",Restoran Indonesia,"
372V+3J3 Depan warung makan bumi, moroJl. Raya, DarameDarame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","5,0",1,,https://www.google.com/maps/place/Warung+Makan+%22Bu+Siti%22/data=!4m7!3m6!1s0x329099004fe55c47:0x432052ddf5fcf360!8m2!3d2.0501311!4d128.2940593!16s%2Fg%2F11z73ltpks!19sChIJR1zlTwCZkDIRYPP89d1SIEM?authuser=0&hl=id&rclk=1,2.0501311,128.2940593
tempat makan dekat Morotai,Warung Jawa,Restoran Jawa,"
373V+C9F, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,6",5,,https://www.google.com/maps/place/Warung+Jawa/data=!4m7!3m6!1s0x3290990c050489cf:0x2432a70050c7e858!8m2!3d2.0535741!4d128.2934291!16s%2Fg%2F11fn9v541_!19sChIJz4kEBQyZkDIRWOjHUACnMiQ?authuser=0&hl=id&rclk=1,2.0535741,128.2934291
tempat makan dekat Morotai,Cafe Boswezend,Kafe,"
27GP+JG, Pandanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,7",35,Rp 25–50 rb,https://www.google.com/maps/place/Cafe+Boswezend/data=!4m7!3m6!1s0x3290991a4772baed:0x92135236b591570f!8m2!3d2.026553!4d128.2863058!16s%2Fg%2F11p65zbfxw!19sChIJ7bpyRxqZkDIRD1eRtTZSE5I?authuser=0&hl=id&rclk=1,2.026553,128.2863058
tempat makan dekat Morotai,Wong Kite,Restoran Indonesia,"
27JQ+35F, Jl. Armydock, Pandanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara",,,,https://www.google.com/maps/place/Wong+Kite/data=!4m7!3m6!1s0x3290990007c866e9:0x6566b3da57b3b6c3!8m2!3d2.0294874!4d128.2876087!16s%2Fg%2F11z7rkdjgq!19sChIJ6WbIBwCZkDIRw7azV9qzZmU?authuser=0&hl=id&rclk=1,2.0294874,128.2876087
tempat makan dekat Morotai,"Resto ""Mbak Gendut""",Restoran Jawa,"
Sentra Kuliner, Jl. Bratang Binangun VI, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284","4,5",141,Rp 25–50 rb,https://www.google.com/maps/place/Resto+%22Mbak+Gendut%22/data=!4m7!3m6!1s0x2dd7fbad72255df5:0xe77ace16be858eb!8m2!3d-7.2971769!4d112.7606088!16s%2Fg%2F11c4bcv47g!19sChIJ9V0lcq371y0R61joa-Gsdw4?authuser=0&hl=id&rclk=1,-7.2971769,112.7606088
tempat makan dekat Morotai,KEDAI KOPI 86,Kafe,"
Kedai Kopi 86 Jl. Samping Polres, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,5",4,,https://www.google.com/maps/place/KEDAI+KOPI+86/data=!4m7!3m6!1s0x32909822e977df4f:0x8b14f93e1d33b6c9!8m2!3d2.0492997!4d128.2937952!16s%2Fg%2F11fzt7b4yr!19sChIJT9936SKYkDIRybYzHT75FIs?authuser=0&hl=id&rclk=1,2.0492997,128.2937952
tempat makan dekat Morotai,Dapoor Cantika,Rumah Makan,"
373V+XW3 kantor, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara",,,,https://www.google.com/maps/place/Dapoor+Cantika/data=!4m7!3m6!1s0x3290990579bddfb1:0xba2e7337c5cf0816!8m2!3d2.0548784!4d128.2947956!16s%2Fg%2F11mvznvjg9!19sChIJsd-9eQWZkDIRFgjPxTdzLro?authuser=0&hl=id&rclk=1,2.0548784,128.2947956
tempat makan dekat Morotai,Kedai Bakso Punk My Love,Restoran Bakso,"
27MQ+R4W Pantai Army Dock, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,4",19,,https://www.google.com/maps/place/Kedai+Bakso+Punk+My+Love/data=!4m7!3m6!1s0x32909999b0e4b285:0x59d9a460e650ff07!8m2!3d2.0346051!4d128.2878135!16s%2Fg%2F11h22xbts3!19sChIJhbLksJmZkDIRB_9Q5mCk2Vk?authuser=0&hl=id&rclk=1,2.0346051,128.2878135
tempat makan dekat Morotai,Warung makan Sri Rejeki,Warung nasi,"
372W+8P2, Jalan Raya, Darame, Morotai Selatan, Morotai Island Regency, North Maluku","3,0",1,,https://www.google.com/maps/place/Warung+makan+Sri+Rejeki/data=!4m7!3m6!1s0x329099fc5c74d9af:0x9481ecb801edc7be!8m2!3d2.0507598!4d128.2967569!16s%2Fg%2F11nz2b60nq!19sChIJr9l0XPyZkDIRvsftAbjsgZQ?authuser=0&hl=id&rclk=1,2.0507598,128.2967569
tempat makan dekat Morotai,Irama Resto,Restoran,"
Pandanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","3,9",11,,https://www.google.com/maps/place/Irama+Resto/data=!4m7!3m6!1s0x329099f8316528bf:0xd0162046e9e5fcc3!8m2!3d2.0263495!4d128.2867151!16s%2Fg%2F11hxbbmqcl!19sChIJvyhlMfiZkDIRw_zl6UYgFtA?authuser=0&hl=id&rclk=1,2.0263495,128.2867151
tempat makan dekat Morotai,WARUNG LALAPAN DEMAK,Rumah Makan,"
3833+324, Jl. Raya Wayabula Morotai Selatan, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,0",2,,https://www.google.com/maps/place/WARUNG+LALAPAN+DEMAK/data=!4m7!3m6!1s0x329097ecca9a92b1:0x113d476bf1efcfbd!8m2!3d2.0526443!4d128.3025834!16s%2Fg%2F11lfps0sqz!19sChIJsZKayuyXkDIRvc_v8WtHPRE?authuser=0&hl=id&rclk=1,2.0526443,128.3025834
tempat makan dekat Morotai,Rumah Makan Prima RASA,,"
27VR+9QP, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,4",171,Rp 25–50 rb,https://www.google.com/maps/place/Rumah+Makan+Prima+RASA/data=!4m7!3m6!1s0x3290983e9316c7df:0xd5e76651c393d8d!8m2!3d2.0434636!4d128.2919375!16s%2Fg%2F11f1pbl1kp!19sChIJ38cWkz6YkDIRjT05HGV2Xg0?authuser=0&hl=id&rclk=1,2.0434636,128.2919375
tempat makan dekat Morotai,UENAK Food & Drinks,Rumah Makan,"
Komplek PJKC Jl. CBD, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","4,6",9,,https://www.google.com/maps/place/UENAK+Food+%26+Drinks/data=!4m7!3m6!1s0x3290972a65d46fa3:0x227cba5b6e3b14ff!8m2!3d2.0628084!4d128.3106878!16s%2Fg%2F11q9kd8dsr!19sChIJo2_UZSqXkDIR_xQ7blu6fCI?authuser=0&hl=id&rclk=1,2.0628084,128.3106878
tempat makan dekat Morotai,WARUNG NASI KUNING PERBATASAN IBU BELLA,Warung nasi,"
Dekat, Jl. Kh. Achmad Syukur, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 79991","5,0",1,,https://www.google.com/maps/place/WARUNG+NASI+KUNING+PERBATASAN+IBU+BELLA/data=!4m7!3m6!1s0x329099909f68fc99:0x34b8e1505cca34e8!8m2!3d2.0537738!4d128.2937127!16s%2Fg%2F11wxml7n33!19sChIJmfxon5CZkDIR6DTKXFDhuDQ?authuser=0&hl=id&rclk=1,2.0537738,128.2937127
tempat makan dekat Morotai,RM BAROKAH,Rumah Makan,"
Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara",,,,https://www.google.com/maps/place/RM+BAROKAH/data=!4m7!3m6!1s0x3290991811f603d9:0x75761942a9aa9d68!8m2!3d2.0529988!4d128.2930553!16s%2Fg%2F11hdy4gg7k!19sChIJ2QP2ERiZkDIRaJ2qqUIZdnU?authuser=0&hl=id&rclk=1,2.0529988,128.2930553
tempat makan dekat Morotai,WR. ADINDA LESTARI,Restoran,"
27VR+HQ4, Unnamed Road, Sel, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,6",16,Rp 25–50 rb,https://www.google.com/maps/place/WR.+ADINDA+LESTARI/data=!4m7!3m6!1s0x32909906bcf99bc9:0xbb8fef78b4115242!8m2!3d2.0438944!4d128.2919494!16s%2Fg%2F11qh75v2yl!19sChIJyZv5vAaZkDIRQlIRtHjvj7s?authuser=0&hl=id&rclk=1,2.0438944,128.2919494
tempat makan dekat Morotai,Taman Morotai Daloha,Park and ride,"
373V+746, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,3",460,,https://www.google.com/maps/place/Taman+Morotai+Daloha/data=!4m7!3m6!1s0x329098210aea0af5:0xd726d7a5b0d51e02!8m2!3d2.0531653!4d128.2927558!16s%2Fg%2F11ddxs2l2r!19sChIJ9QrqCiGYkDIRAh7VsKXXJtc?authuser=0&hl=id&rclk=1,2.0531653,128.2927558
tempat makan dekat Morotai,RM. Hanania Sehati,Rumah Makan,"
Jl. Raya Darame, Kepulauan, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771",,,,https://www.google.com/maps/place/RM.+Hanania+Sehati/data=!4m7!3m6!1s0x32909937949a3bd7:0x45f378dad48cdcda!8m2!3d2.0511058!4d128.2996635!16s%2Fg%2F11wtjbb22j!19sChIJ1zualDeZkDIR2tyM1Np480U?authuser=0&hl=id&rclk=1,2.0511058,128.2996635
tempat makan dekat Morotai,Kejaksaan Negeri Kepulauan Morotai,Kantor Jaksa Penuntut Umum,"
372V+667, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",10,,https://www.google.com/maps/place/Kejaksaan+Negeri+Kepulauan+Morotai/data=!4m7!3m6!1s0x3290982253ad67c7:0x4568a6a6409a9ecb!8m2!3d2.050534!4d128.2930579!16s%2Fg%2F11f29zt805!19sChIJx2etUyKYkDIRy56aQKamaEU?authuser=0&hl=id&rclk=1,2.050534,128.2930579
tempat makan dekat Morotai,Cafe Ok Bos,Kafe,"
Unnamed Road, Sel., Kabupaten, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,2",21,,https://www.google.com/maps/place/Cafe+Ok+Bos/data=!4m7!3m6!1s0x3290983d12fa1ed1:0x241f46c7a735854c!8m2!3d2.0503298!4d128.2941773!16s%2Fg%2F11dftpv5zy!19sChIJ0R76Ej2YkDIRTIU1p8dGHyQ?authuser=0&hl=id&rclk=1,2.0503298,128.2941773
tempat makan dekat Morotai,Mutiara Coffee and Eat,Kedai Kopi,"
27VR+2JF, Unnamed Road, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,6",29,Rp 25–50 rb,https://www.google.com/maps/place/Mutiara+Coffee+and+Eat/data=!4m7!3m6!1s0x329099b653f34b4f:0xf848fc379842efe8!8m2!3d2.0433359!4d128.2921624!16s%2Fg%2F11tdp9vjk5!19sChIJT0vzU7aZkDIR6O9CmDf8SPg?authuser=0&hl=id&rclk=1,2.0433359,128.2921624
tempat makan dekat Morotai,Gotalamo Food Centre,Restoran,"
372W+WHH, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,0",2,,https://www.google.com/maps/place/Gotalamo+Food+Centre/data=!4m7!3m6!1s0x329099f7f64adaa1:0xe425e9d6f0083686!8m2!3d2.052449!4d128.2968285!16s%2Fg%2F11tmr6jjnd!19sChIJodpK9veZkDIRhjYI8NbpJeQ?authuser=0&hl=id&rclk=1,2.052449,128.2968285
tempat makan dekat Morotai,Boss steak,Restoran,"
3822+H4Q, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",5,,https://www.google.com/maps/place/Boss+steak/data=!4m7!3m6!1s0x329099df13423955:0x9c6ce3b0dcf2cae9!8m2!3d2.0512456!4d128.3002564!16s%2Fg%2F11tt2dr5k5!19sChIJVTlCE9-ZkDIR6cry3LDjbJw?authuser=0&hl=id&rclk=1,2.0512456,128.3002564
tempat makan dekat Morotai,Home Coffee,Kedai Kopi,"
27XW+568, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,3",12,Rp 25–50 rb,https://www.google.com/maps/place/Home+Coffee/data=!4m7!3m6!1s0x329099d4e5297b6d:0xddcd42e6f4db8cb0!8m2!3d2.0482374!4d128.2955898!16s%2Fg%2F11s0tbcrxz!19sChIJbXsp5dSZkDIRsIzb9OZCzd0?authuser=0&hl=id&rclk=1,2.0482374,128.2955898
tempat makan dekat Morotai,Pentol Kuah Mbak QQ,Restoran Bakso,"
3822+H4Q, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",3,,https://www.google.com/maps/place/Pentol+Kuah+Mbak+QQ/data=!4m7!3m6!1s0x3290990008cb6427:0x2cb614e14d68a2d6!8m2!3d2.0514176!4d128.3000276!16s%2Fg%2F11vshb30yt!19sChIJJ2TLCACZkDIR1qJoTeEUtiw?authuser=0&hl=id&rclk=1,2.0514176,128.3000276
tempat makan dekat Morotai,Rumah Makan TIKA,Restoran Padang,"
27XR+CP6, Unnamed Road, Yayasan, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","3,9",7,,https://www.google.com/maps/place/Rumah+Makan+TIKA/data=!4m7!3m6!1s0x3290994ac457f3a3:0x5bcbd204fa45ab02!8m2!3d2.0485279!4d128.2917639!16s%2Fg%2F11h03fjk9_!19sChIJo_NXxEqZkDIRAqtF-gTSy1s?authuser=0&hl=id&rclk=1,2.0485279,128.2917639
tempat makan dekat Morotai,RM ANEKA RASA,Rumah Makan,"
372X+89H, Jl. Raya Darame, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/RM+ANEKA+RASA/data=!4m7!3m6!1s0x32909900122b98d5:0x54820ff841e3d1be!8m2!3d2.0508058!4d128.2984948!16s%2Fg%2F11nj0rqy3z!19sChIJ1ZgrEgCZkDIRvtHjQfgPglQ?authuser=0&hl=id&rclk=1,2.0508058,128.2984948
tempat makan dekat Morotai,Hotel Molokai Morotai,,"
Pelabuhan Ferry, Juanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,3",27,Rp 425.880,https://www.google.com/maps/place/Hotel+Molokai+Morotai/data=!4m7!3m6!1s0x329099b00e5c9c49:0x47d19d4d9c14647a!8m2!3d2.0160906!4d128.2818025!16s%2Fg%2F11wfcb_ngp!19sChIJSZxcDrCZkDIRemQUnE2d0Uc?authuser=0&hl=id&rclk=1,2.0160906,128.2818025
tempat makan dekat Morotai,White Sand Beach Resto & Bar,Restoran,"
Jl. Tanjung Dehegila, Juanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","4,8",10,,https://www.google.com/maps/place/White+Sand+Beach+Resto+%26+Bar/data=!4m7!3m6!1s0x32909985ecf566ab:0xe081c42d2c04430d!8m2!3d2.007195!4d128.2788962!16s%2Fg%2F11xyn43jgx!19sChIJq2b17IWZkDIRDUMELC3EgeA?authuser=0&hl=id&rclk=1,2.007195,128.2788962
tempat makan dekat Morotai,Bubur Ayam dan Nasi Abon Lemonade,Kedai Sarapan & Makan Siang,"
3854+956 Lemonade, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",3,Rp 1–25.000,https://www.google.com/maps/place/Bubur+Ayam+dan+Nasi+Abon+Lemonade/data=!4m7!3m6!1s0x3290970024643d69:0xe7eea9266bd714f8!8m2!3d2.0584023!4d128.3053951!16s%2Fg%2F11vy5679_v!19sChIJaT1kJACXkDIR-BTXayap7uc?authuser=0&hl=id&rclk=1,2.0584023,128.3053951
tempat makan dekat Morotai,Nasi Kuning Muhammadiyah,Restoran Nasi Uduk,"
3832+222, Jl. Muhammadiyah, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/Nasi+Kuning+Muhammadiyah/data=!4m7!3m6!1s0x329099002a52f88b:0x1336b9f577fbf080!8m2!3d2.0525077!4d128.30002!16s%2Fg%2F11y5054yns!19sChIJi_hSKgCZkDIRgPD7d_W5NhM?authuser=0&hl=id&rclk=1,2.0525077,128.30002
tempat makan dekat Morotai,Warung Demak 2,Restoran Sate,"
3822+V6P, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,5",2,,https://www.google.com/maps/place/Warung+Demak+2/data=!4m7!3m6!1s0x329099003c5acb99:0xd6afeb0eaf29bb54!8m2!3d2.0518023!4d128.3010895!16s%2Fg%2F11vxxnq4py!19sChIJmctaPACZkDIRVLsprw7rr9Y?authuser=0&hl=id&rclk=1,2.0518023,128.3010895
tempat makan dekat Morotai,SEA GRILL,Restoran Seafood,"
3863+72P, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",2,,https://www.google.com/maps/place/SEA+GRILL/data=!4m7!3m6!1s0x3290970037192359:0x1bee1d7a89cd991f!8m2!3d2.062158!4d128.308891!16s%2Fg%2F11ynql_gc8!19sChIJWSMZNwCXkDIRH5nNiXod7hs?authuser=0&hl=id&rclk=1,2.062158,128.308891
tempat makan dekat Morotai,Nasi Kuning Bagadang,Restoran Manado,"
27XV+WF5, Yayasan, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,2",34,,https://www.google.com/maps/place/Nasi+Kuning+Bagadang/data=!4m7!3m6!1s0x32909822f1eb5241:0xda043d8c3a15739f!8m2!3d2.0497574!4d128.2937221!16s%2Fg%2F11c2j_6851!19sChIJQVLr8SKYkDIRn3MVOow9BNo?authuser=0&hl=id&rclk=1,2.0497574,128.2937221
tempat makan dekat Morotai,Ayam Geprek Kriuk,Rumah Makan,"
Ruko Perindagkop depan pasar moder samping Morotai Mall, Daruba, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","4,0",1,,https://www.google.com/maps/place/Ayam+Geprek+Kriuk/data=!4m7!3m6!1s0x3290970076ac89f5:0x1383bd99f6aed96a!8m2!3d2.0627582!4d128.3093813!16s%2Fg%2F11wp0b4xx2!19sChIJ9YmsdgCXkDIRatmu9pm9gxM?authuser=0&hl=id&rclk=1,2.0627582,128.3093813
tempat makan dekat Morotai,Warung Makan Rahmat,Warung Makanan Kecil,"
3833+FWM, Jl. Dalam Kota Daruba, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara",,,,https://www.google.com/maps/place/Warung+Makan+Rahmat/data=!4m7!3m6!1s0x329099002da596a5:0x675ef67f68f82458!8m2!3d2.0537218!4d128.3047889!16s%2Fg%2F11wqgf8lj0!19sChIJpZalLQCZkDIRWCT4aH_2Xmc?authuser=0&hl=id&rclk=1,2.0537218,128.3047889
tempat makan dekat Morotai,Bun kopi Morotai,Kafe,"
Jl. Pulau Morotai, Gunung sulah, Way halim, No.33, Jagabaya III, Kec. Sukarame, Kota Bandar Lampung, Lampung 35122","4,9",1986,Rp 25–50 rb,https://www.google.com/maps/place/Bun+kopi+Morotai/data=!4m7!3m6!1s0x2e40db0073dfedd3:0x5e119b39be309924!8m2!3d-5.3935422!4d105.2785809!16s%2Fg%2F11x27mzt2c!19sChIJ0-3fcwDbQC4RJJkwvjmbEV4?authuser=0&hl=id&rclk=1,-5.3935422,105.2785809
tempat makan dekat Morotai,Bakso & Mie Ayam Qiana,Restoran Bakso,"
3822+V6P, Gotalamo, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",6,Rp 1–25.000,https://www.google.com/maps/place/Bakso+%26+Mie+Ayam+Qiana/data=!4m7!3m6!1s0x3290990044c80f07:0x527fc61799675e56!8m2!3d2.0517431!4d128.301022!16s%2Fg%2F11vxtv44bs!19sChIJBw_IRACZkDIRVl5nmRfGf1I?authuser=0&hl=id&rclk=1,2.0517431,128.301022
tempat makan dekat Morotai,Waroeng Mie tanjung kolorai,Restoran Mie,"
3636+XHH, Kolorai, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/Waroeng+Mie+tanjung+kolorai/data=!4m7!3m6!1s0x32909b270a5c3c3f:0x12bea953d26301ae!8m2!3d2.0549374!4d128.2114718!16s%2Fg%2F11fmh3ywng!19sChIJPzxcCiebkDIRrgFj0lOpvhI?authuser=0&hl=id&rclk=1,2.0549374,128.2114718
tempat makan dekat Morotai,Rumah Makan Rhya Rhya,Rumah Makan,"
3846+X36, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara",,,,https://www.google.com/maps/place/Rumah+Makan+Rhya+Rhya/data=!4m7!3m6!1s0x3290973e7aec9d1d:0x9d12f4952d27de9e!8m2!3d2.0574148!4d128.3101465!16s%2Fg%2F11h7vh54h3!19sChIJHZ3sej6XkDIRnt4nLZX0Ep0?authuser=0&hl=id&rclk=1,2.0574148,128.3101465
tempat makan dekat Morotai,Sinuan Homestay,,"
Jl. Armydock, Pandanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara 97771","4,8",31,Rp 324.001,https://www.google.com/maps/place/Sinuan+Homestay/data=!4m10!3m9!1s0x3290991227f88cb7:0x6c1962a46179d063!5m2!4m1!1i2!8m2!3d2.0274262!4d128.2870042!16s%2Fg%2F11t0vs1wwl!19sChIJt4z4JxKZkDIRY9B5YaRiGWw?authuser=0&hl=id&rclk=1,2.0274262,128.2870042
tempat makan dekat Morotai,Museum Perang Dunia II,Museum Sejarah,"
277M+G7P, Juanga, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,1",133,,https://www.google.com/maps/place/Museum+Perang+Dunia+II/data=!4m7!3m6!1s0x329098e5db1252c9:0xf4e5bfd07f9312e!8m2!3d2.0138474!4d128.2832038!16s%2Fg%2F11ckvlm2d5!19sChIJyVIS2-WYkDIRLjH5B_1bTg8?authuser=0&hl=id&rclk=1,2.0138474,128.2832038
tempat makan dekat Morotai,Nasi kuning dan ayam kremes,Kedai Sarapan & Makan Siang,"
27VR+FQW, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/Nasi+kuning+dan+ayam+kremes/data=!4m7!3m6!1s0x3290990071ec6509:0xe4c29baac29a8c68!8m2!3d2.0437321!4d128.2919549!16s%2Fg%2F11xyc6q9vd!19sChIJCWXscQCZkDIRaIyawqqbwuQ?authuser=0&hl=id&rclk=1,2.0437321,128.2919549
tempat makan dekat Morotai,Warung Makan Mami Deasy,Kedai Sarapan & Makan Siang,"
Posi Posi Rao, Kec. Morotai Sel. Bar., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/Warung+Makan+Mami+Deasy/data=!4m7!3m6!1s0x3290ef8cbeb2df95:0x8b27e4c1e14d2103!8m2!3d2.2969375!4d128.1813196!16s%2Fg%2F11t_h_8s3f!19sChIJld-yvozvkDIRAyFN4cHkJ4s?authuser=0&hl=id&rclk=1,2.2969375,128.1813196
tempat makan dekat Morotai,Penginapan Dodola,Hostel,"
Unnamed Road, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,0",160,,https://www.google.com/maps/place/Penginapan+Dodola/data=!4m7!3m6!1s0x3290981953b09cf1:0x8ef77927ce9591a7!8m2!3d2.051623!4d128.3006103!16s%2Fg%2F11cst1pw5q!19sChIJ8ZywUxmYkDIRp5GVzid5944?authuser=0&hl=id&rclk=1,2.051623,128.3006103
tempat makan dekat Morotai,Martabak Terang Bulan Pakdhe,Restoran Martabak,"
3844+8W5, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",2,,https://www.google.com/maps/place/Martabak+Terang+Bulan+Pakdhe/data=!4m7!3m6!1s0x3290970050f78d0b:0x11704007aa2eae42!8m2!3d2.055826!4d128.3073689!16s%2Fg%2F11vyc9bbv1!19sChIJC433UACXkDIRQq4uqgdAcBE?authuser=0&hl=id&rclk=1,2.055826,128.3073689
tempat makan dekat Morotai,Warung Pupeda Morotai,Restoran,"
3833+FM9, Jalan Raya, Darame, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","5,0",1,,https://www.google.com/maps/place/Warung+Pupeda+Morotai/data=!4m7!3m6!1s0x329099004f3a5eef:0x3004a7526c295c88!8m2!3d2.0535196!4d128.304146!16s%2Fg%2F11y4tx2sy3!19sChIJ7146TwCZkDIRiFwpbFKnBDA?authuser=0&hl=id&rclk=1,2.0535196,128.304146
tempat makan dekat Morotai,Moro Ma Doto,,"
Desa, Buho Buho, Kec. Morotai Tim., Kabupaten Pulau Morotai, Maluku Utara 97772","4,8",296,Rp 3.897.112,https://www.google.com/maps/place/Moro+Ma+Doto/data=!4m10!3m9!1s0x3290cb0574728aad:0x78658dda3aa1f7c7!5m2!4m1!1i2!8m2!3d2.2094699!4d128.6190718!16s%2Fg%2F11f3vjrkw3!19sChIJrYpydAXLkDIRx_ehOtqNZXg?authuser=0&hl=id&rclk=1,2.2094699,128.6190718
