destination,place_name,category,address,rating,review_count,url,latitude,longitude
atraksi dekat Bangka Belitung,Graha Timah,Gedung Pertemuan,"
Jl. Jendral Sudirman No.51, Gedung Nasional, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,6",329.0,https://www.google.com/maps/place/Graha+Timah/data=!4m7!3m6!1s0x2e22c0e179e92841:0xde3a76d1cdd4f695!8m2!3d-2.1132985!4d106.1142861!16s%2Fg%2F11f3ng7f2z!19sChIJQSjpeeHAIi4RlfbUzdF2Ot4?authuser=0&hl=id&rclk=1,-2.1132985,106.1142861
atraksi dekat Bangka Belitung,Taman Asih Sidomulyo,Tujuan Wisata,"
3224+CW, Sidomulyo, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962","4,5",283.0,https://www.google.com/maps/place/Taman+Asih+Sidomulyo/data=!4m7!3m6!1s0x2e3b7f8d10e53f03:0x746198553ee7f0fb!8m2!3d-2.9489105!4d105.0073715!16s%2Fg%2F11rhd_0qcn!19sChIJAz_lEI1_Oy4R-_DnPlWYYXQ?authuser=0&hl=id&rclk=1,-2.9489105,105.0073715
atraksi dekat Bangka Belitung,Yoraparla Waterpark,Kolam Renang Umum,"
XFP7+WJM, Jl. Dr. Wahidin, Toboali, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,3",73.0,https://www.google.com/maps/place/Yoraparla+Waterpark/data=!4m7!3m6!1s0x2e3d8158b4a6c143:0xe306b7540d669533!8m2!3d-3.0126671!4d106.4640326!16s%2Fg%2F11fm4rltlv!19sChIJQ8GmtFiBPS4RM5VmDVS3BuM?authuser=0&hl=id&rclk=1,-3.0126671,106.4640326
atraksi dekat Bangka Belitung,Phak Kak Liang,Tujuan Wisata,"
8QMR+RC3, Gn. Muda, Belinyu, Kabupaten Bangka, Kepulauan Bangka Belitung 33253","4,2",217.0,https://www.google.com/maps/place/Phak+Kak+Liang/data=!4m7!3m6!1s0x2e225337202a0685:0xfa9e6090a39bdaa9!8m2!3d-1.6654849!4d105.7910345!16s%2Fg%2F11c1ww0s71!19sChIJhQYqIDdTIi4Rqdqbo5Bgnvo?authuser=0&hl=id&rclk=1,-1.6654849,105.7910345
atraksi dekat Bangka Belitung,Desa wisata padang kandis,Tujuan Wisata,"
RH4W+79G, Jl. Tlk. Gembira, RT.02/RW.01, Padang Kandis, Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452","3,7",3.0,https://www.google.com/maps/place/Desa+wisata+padang+kandis/data=!4m7!3m6!1s0x2e16eb5bf37e1cd1:0x23135a26b6def7b2!8m2!3d-3.1943194!4d107.5959572!16s%2Fg%2F11s180qddv!19sChIJ0Rx-81vrFi4RsvfetiZaEyM?authuser=0&hl=id&rclk=1,-3.1943194,107.5959572
atraksi dekat Bangka Belitung,Manau Kuning,Tujuan Wisata,"
RP46+CX6, Jl. Genjer, Setia Jaya, Kec. Sungai Keruh, Kabupaten Musi Banyuasin, Sumatera Selatan 30757","4,4",30.0,https://www.google.com/maps/place/Manau+Kuning/data=!4m7!3m6!1s0x2e3a71e4525c13e1:0x18bdf10ce3ad5490!8m2!3d-3.193967!4d103.712405!16s%2Fg%2F11q1l5qfvb!19sChIJ4RNcUuRxOi4RkFSt4wzxvRg?authuser=0&hl=id&rclk=1,-3.193967,103.712405
atraksi dekat Bangka Belitung,Suak Parak Mangrove,Tujuan Wisata,"
Jl. Pak Tahau, RT.16 RW08, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415","4,8",17.0,https://www.google.com/maps/place/Suak+Parak+Mangrove/data=!4m7!3m6!1s0x2e17154f284e2199:0x848b28789bc471b5!8m2!3d-2.7045815!4d107.6244655!16s%2Fg%2F11lgdkpqv1!19sChIJmSFOKE8VFy4RtXHEm3goi4Q?authuser=0&hl=id&rclk=1,-2.7045815,107.6244655
atraksi dekat Bangka Belitung,Desa Wisata Lalang,Tujuan Wisata,"
Lalang, Kec. Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33511","5,0",3.0,https://www.google.com/maps/place/Desa+Wisata+Lalang/data=!4m7!3m6!1s0x2e10d922206468e3:0x1746c385014c31bf!8m2!3d-2.8773965!4d108.2822389!16s%2Fg%2F11t3113_cp!19sChIJ42hkICLZEC4RvzFMAYXDRhc?authuser=0&hl=id&rclk=1,-2.8773965,108.2822389
atraksi dekat Bangka Belitung,Bangka Botanical Garden,Kebun Raya,"
Jl. Raya Pasir Padi - Kelurahan Temberan, Kecamatan Bukit Intan, Air Itam, Bukit Intan, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,4",882.0,https://www.google.com/maps/place/Bangka+Botanical+Garden/data=!4m7!3m6!1s0x2e22bf5dd4b6e19b:0xe1fc6f4939f90107!8m2!3d-2.1147717!4d106.1602651!16s%2Fg%2F11b871gzb1!19sChIJm-G21F2_Ii4RBwH5OUlv_OE?authuser=0&hl=id&rclk=1,-2.1147717,106.1602651
atraksi dekat Bangka Belitung,desa wisata baru,Tujuan Wisata,"
Baru, Kec. Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512","4,6",5.0,https://www.google.com/maps/place/desa+wisata+baru/data=!4m7!3m6!1s0x2e10db222b77d88b:0xd2953d66a0ff99c6!8m2!3d-2.860403!4d108.2962167!16s%2Fg%2F11t318rfkm!19sChIJi9h3KyLbEC4Rxpn_oGY9ldI?authuser=0&hl=id&rclk=1,-2.860403,108.2962167
atraksi dekat Bangka Belitung,Taman Tani Merdeka,Taman bermain,"
M8XP+VWW, Martapura, Kabupaten Ogan Komering, Paku Sengkunyit, Kec. Martapura, Ulu Timur, Sumatera Selatan 32313","4,2",784.0,https://www.google.com/maps/place/Taman+Tani+Merdeka/data=!4m7!3m6!1s0x2e38fe55ec2e33ff:0xb6eaa01c80b2d261!8m2!3d-4.3002618!4d104.3373295!16s%2Fg%2F11c45w4vxn!19sChIJ_zMu7FX-OC4RYdKygByg6rY?authuser=0&hl=id&rclk=1,-4.3002618,104.3373295
atraksi dekat Bangka Belitung,Taman Rusa Pusri,Kebun Binatang,"
2RJ2+9Q2, Sei Selayur, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30119","4,3",441.0,https://www.google.com/maps/place/Taman+Rusa+Pusri/data=!4m7!3m6!1s0x2e3b77b30e6d3af9:0xf7be0cee206de725!8m2!3d-2.9691047!4d104.8018972!16s%2Fg%2F11b76twtgy!19sChIJ-TptDrN3Oy4RJedtIO4Mvvc?authuser=0&hl=id&rclk=1,-2.9691047,104.8018972
atraksi dekat Bangka Belitung,Air Terjun Lakedang,Tujuan Wisata,"
4VX7+749, Berbura, Kec. Riau Silip, Kabupaten Bangka, Kepulauan Bangka Belitung 33253","4,5",8.0,https://www.google.com/maps/place/Air+Terjun+Lakedang/data=!4m7!3m6!1s0x2e22fd30a63a6d7d:0x90cfa4f78025dcce!8m2!3d-1.8518431!4d105.8628735!16s%2Fg%2F11p56_vxx3!19sChIJfW06pjD9Ii4RztwlgPekz5A?authuser=0&hl=id&rclk=1,-1.8518431,105.8628735
atraksi dekat Bangka Belitung,OPEN PIT NAM SALU GEOSITE,Kantor Perusahaan,"
Kampong Gunong, Senyubuk, Kec. Klp. Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33571","4,5",221.0,https://www.google.com/maps/place/OPEN+PIT+NAM+SALU+GEOSITE/data=!4m7!3m6!1s0x2e10cb6ea94c8949:0xc51c3e64b4533232!8m2!3d-2.7032526!4d108.0724434!16s%2Fg%2F11fn6kqd43!19sChIJSYlMqW7LEC4RMjJTtGQ-HMU?authuser=0&hl=id&rclk=1,-2.7032526,108.0724434
atraksi dekat Bangka Belitung,Danau Kaolin,Tujuan Wisata,"
Jl. Raya Toboali, Nibung, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33782","4,6",3997.0,https://www.google.com/maps/place/Danau+Kaolin/data=!4m7!3m6!1s0x2e3d4513bce66569:0xb60b7ec414d881df!8m2!3d-2.5478741!4d106.3528592!16s%2Fg%2F11bwc_w9b6!19sChIJaWXmvBNFPS4R34HYFMR-C7Y?authuser=0&hl=id&rclk=1,-2.5478741,106.3528592
atraksi dekat Bangka Belitung,La Lucia Hotel by Prasanthi,,"
Jl. Air Saga No.3, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415","4,5",863.0,https://www.google.com/maps/place/La+Lucia+Hotel+by+Prasanthi/data=!4m10!3m9!1s0x2e1715d6e48b31c7:0xe8312232e3879385!5m2!4m1!1i2!8m2!3d-2.7203717!4d107.6299218!16s%2Fg%2F11c6cf99k9!19sChIJxzGL5NYVFy4RhZOH4zIiMeg?authuser=0&hl=id&rclk=1,-2.7203717,107.6299218
atraksi dekat Bangka Belitung,KAMPONG REKLAMASI SELINSING PT TIMAH TBK,Tujuan Wisata,"
355J+P58, Unnamed Road, Selingsing, Kec. Gantung, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33516","4,5",135.0,https://www.google.com/maps/place/KAMPONG+REKLAMASI+SELINSING+PT+TIMAH+TBK/data=!4m7!3m6!1s0x2e10d79e8a6a58ad:0x9af7a85e07939a7f!8m2!3d-2.9407034!4d108.1804663!16s%2Fg%2F11h7sqcbth!19sChIJrVhqip7XEC4Rf5qTB16o95o?authuser=0&hl=id&rclk=1,-2.9407034,108.1804663
atraksi dekat Bangka Belitung,Museum Timah Indonesia,Museum,"
Batin Tikal, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,6",1341.0,https://www.google.com/maps/place/Museum+Timah+Indonesia/data=!4m7!3m6!1s0x2e22c12016178f93:0x6347a4211f64652d!8m2!3d-2.1183289!4d106.109491!16s%2Fg%2F11b6ryv9p_!19sChIJk48XFiDBIi4RLWVkHyGkR2M?authuser=0&hl=id&rclk=1,-2.1183289,106.109491
atraksi dekat Bangka Belitung,Danau Kaolin....,Tujuan Wisata,"
Perawas, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,3",3188.0,https://www.google.com/maps/place/Danau+Kaolin..../data=!4m7!3m6!1s0x2e173df206524849:0x542448144f40cf88!8m2!3d-2.736802!4d107.6818554!16s%2Fg%2F11b7k77p3s!19sChIJSUhSBvI9Fy4RiM9ATxRIJFQ?authuser=0&hl=id&rclk=1,-2.736802,107.6818554
atraksi dekat Bangka Belitung,Pantai Tikus Emas,Pantai,"
Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung","4,4",3296.0,https://www.google.com/maps/place/Pantai+Tikus+Emas/data=!4m7!3m6!1s0x2e228d3952a5c399:0x6220ec7874def469!8m2!3d-1.886576!4d106.1756851!16s%2Fg%2F11b_1sg8p3!19sChIJmcOlUjmNIi4RafTedHjsIGI?authuser=0&hl=id&rclk=1,-1.886576,106.1756851
atraksi dekat Bangka Belitung,Stadion tuatunu,Lapangan Sepak Bola,"
V3V6+CFX, Tua Tunu, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33173","4,0",41.0,https://www.google.com/maps/place/Stadion+tuatunu/data=!4m7!3m6!1s0x2e22c30001c0e465:0xd0f8dfc8c81d8f56!8m2!3d-2.1063664!4d106.0612761!16s%2Fg%2F11xdwm8x8d!19sChIJZeTAAQDDIi4RVo8dyMjf-NA?authuser=0&hl=id&rclk=1,-2.1063664,106.0612761
atraksi dekat Bangka Belitung,Pantai batu rakit Muntok Bangka Barat,Tujuan Wisata,"
W4FR+3JR, Jl. Muntok-Pangkalpinang, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351","4,4",18.0,https://www.google.com/maps/place/Pantai+batu+rakit+Muntok+Bangka+Barat/data=!4m7!3m6!1s0x2e235d18e6945cd1:0x1c2314b65e8f679d!8m2!3d-2.0779566!4d105.1406514!16s%2Fg%2F11t1lc8xyk!19sChIJ0VyU5hhdIy4RnWePXrYUIxw?authuser=0&hl=id&rclk=1,-2.0779566,105.1406514
atraksi dekat Bangka Belitung,Danau Kapuk,Tujuan Wisata,"
Modong, Tanah Abang, Kabupaten Muara Enim, Sumatera Selatan 31357","5,0",10.0,https://www.google.com/maps/place/Danau+Kapuk/data=!4m7!3m6!1s0x2e3a4baea1f2eed5:0x3a871e5754d6295e!8m2!3d-3.2813594!4d104.2272443!16s%2Fg%2F11q7bbxq26!19sChIJ1e7yoa5LOi4RXinWVFcehzo?authuser=0&hl=id&rclk=1,-3.2813594,104.2272443
atraksi dekat Bangka Belitung,VNI Arena,Lapangan Futsal,"
7MF7+W83, Jl. Sijuk No.31, Air Merbau, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,8",6.0,https://www.google.com/maps/place/VNI+Arena/data=!4m7!3m6!1s0x2e1717007a75cfa9:0x780aa88ed8cbbd1e!8m2!3d-2.7250797!4d107.6633609!16s%2Fg%2F11vk683kf7!19sChIJqc91egAXFy4RHr3L2I6oCng?authuser=0&hl=id&rclk=1,-2.7250797,107.6633609
atraksi dekat Bangka Belitung,Pantai Batu Perahu,Tujuan Wisata,"
452P+5JW, Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung","4,8",6.0,https://www.google.com/maps/place/Pantai+Batu+Perahu/data=!4m7!3m6!1s0x2e228da4bd6bb307:0xd8dee90ea6e6ace7!8m2!3d-1.8995166!4d106.1865919!16s%2Fg%2F11qh1h4ff2!19sChIJB7NrvaSNIi4R56zmpg7p3tg?authuser=0&hl=id&rclk=1,-1.8995166,106.1865919
atraksi dekat Bangka Belitung,Water Boom Gunung Sari Jost,Wahana Taman Hiburan,"
Jl. Palembang-jambi Km127 desa sri gunung kec. Sungai lilin, Bukit Jaya, Sekayu,Musi Banyuasin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755","4,0",219.0,https://www.google.com/maps/place/Water+Boom+Gunung+Sari+Jost/data=!4m7!3m6!1s0x2e3acfa6e1601733:0x22edcb246fc7ad0f!8m2!3d-2.515946!4d104.0530633!16s%2Fg%2F11cjkphpp7!19sChIJMxdg4abPOi4RD63HbyTL7SI?authuser=0&hl=id&rclk=1,-2.515946,104.0530633
atraksi dekat Bangka Belitung,Kelenteng Dharma Suci Manggar,Tempat Ibadah,"
572Q+XHG, Baru, Kec. Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512","4,9",7.0,https://www.google.com/maps/place/Kelenteng+Dharma+Suci+Manggar/data=!4m7!3m6!1s0x2e10dbca6803123b:0x48902ddafe0b4074!8m2!3d-2.847571!4d108.2889506!16s%2Fg%2F11bv2p7q51!19sChIJOxIDaMrbEC4RdEAL_totkEg?authuser=0&hl=id&rclk=1,-2.847571,108.2889506
atraksi dekat Bangka Belitung,Hutan Pelawan,Hutan Nasional,"
Namang, Kec. Namang, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33684","3,9",258.0,https://www.google.com/maps/place/Hutan+Pelawan/data=!4m7!3m6!1s0x2e3d4aca213ed8f3:0x6c845f27e0405001!8m2!3d-2.3675692!4d106.1833851!16s%2Fg%2F11dfh55z3_!19sChIJ89g-IcpKPS4RAVBA4CdfhGw?authuser=0&hl=id&rclk=1,-2.3675692,106.1833851
atraksi dekat Bangka Belitung,Desa Tanjung pura,Tempat Ibadah,"
JRH7+F3Q, Tj. Pura, Kec. Sungai Selan, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33675","4,0",2.0,https://www.google.com/maps/place/Desa+Tanjung+pura/data=!4m7!3m6!1s0x2e3d2b362f3960cd:0xa5f2b9db0ef6a164!8m2!3d-2.3712793!4d105.8127231!16s%2Fg%2F11k40lh3cx!19sChIJzWA5LzYrPS4RZKH2Dtu58qU?authuser=0&hl=id&rclk=1,-2.3712793,105.8127231
atraksi dekat Bangka Belitung,Danau Telok Putih,Tujuan Wisata,"
PMVQ+G2V, Unnamed Road, Sakatiga, Kec. Indralaya, Kabupaten Ogan Ilir, Sumatera Selatan 30862","4,6",170.0,https://www.google.com/maps/place/Danau+Telok+Putih/data=!4m7!3m6!1s0x2e3b956860d67839:0x2ccf089cb297edbb!8m2!3d-3.2561385!4d104.6875435!16s%2Fg%2F11j0zsxbg8!19sChIJOXjWYGiVOy4Ru-2XspwIzyw?authuser=0&hl=id&rclk=1,-3.2561385,104.6875435
atraksi dekat Bangka Belitung,Pemandian Air Panas Tirta Tapta Pemali Bangka hot spring,Tujuan Wisata,"
42QW+PMG, Unnamed Rd, Penyamun, Kec. Pemali, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","3,9",628.0,https://www.google.com/maps/place/Pemandian+Air+Panas+Tirta+Tapta+Pemali+Bangka+hot+spring/data=!4m7!3m6!1s0x2e22f16e9dab3ab9:0x2a781bdf22fcb148!8m2!3d-1.8606851!4d106.0467064!16s%2Fg%2F11b6hwcs41!19sChIJuTqrnW7xIi4RSLH8It8beCo?authuser=0&hl=id&rclk=1,-1.8606851,106.0467064
atraksi dekat Bangka Belitung,Tj. Binga,,,,,https://www.google.com/maps/place/Tj.+Binga/data=!4m7!3m6!1s0x2e176a0554600245:0x437d1576ee753d04!8m2!3d-2.5924767!4d107.6407705!16s%2Fg%2F12hhhqd16!19sChIJRQJgVAVqFy4RBD117nYVfUM?authuser=0&hl=id&rclk=1,-2.5924767,107.6407705
atraksi dekat Bangka Belitung,Pelangi Alam Mesir,Tujuan Wisata,"
Aji Mesir, Kec. Gedung Aji, Kab. Tulang Bawang, Lampung 34596","4,8",23.0,https://www.google.com/maps/place/Pelangi+Alam+Mesir/data=!4m7!3m6!1s0x2e3efdc992f027a7:0x2f8b938b97650da8!8m2!3d-4.2264203!4d105.5960768!16s%2Fg%2F11r2yjmjz1!19sChIJpyfwksn9Pi4RqA1ll4uTiy8?authuser=0&hl=id&rclk=1,-4.2264203,105.5960768
atraksi dekat Bangka Belitung,Masjid Nurussalam,Masjid,"
Bencah, Kec. Air Gegas, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33782","4,0",7.0,https://www.google.com/maps/place/Masjid+Nurussalam/data=!4m7!3m6!1s0x2e3d64213ee756cb:0xe00784956e31026e!8m2!3d-2.7448683!4d106.41234!16s%2Fg%2F11gcmqykd4!19sChIJy1bnPiFkPS4RbgIxbpWEB-A?authuser=0&hl=id&rclk=1,-2.7448683,106.41234
atraksi dekat Bangka Belitung,Pantai Pesaren,Tujuan Wisata,"
FRHX+358, Pantai, Pesaren, Belinyu, Kabupaten Bangka, Kepulauan Bangka Belitung 33253","4,6",51.0,https://www.google.com/maps/place/Pantai+Pesaren/data=!4m7!3m6!1s0x2e224b72d1dd4cff:0xa067d8b40819f008!8m2!3d-1.5223413!4d105.8479446!16s%2Fg%2F11frsvxqt0!19sChIJ_0zd0XJLIi4RCPAZCLTYZ6A?authuser=0&hl=id&rclk=1,-1.5223413,105.8479446
atraksi dekat Bangka Belitung,Taman Kota Sungailiat,Taman Kota,"
44X9+CCC, Sungailiat, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","4,3",474.0,https://www.google.com/maps/place/Taman+Kota+Sungailiat/data=!4m7!3m6!1s0x2e22f3e16f449c23:0xa0b8bcb7556bb5ab!8m2!3d-1.851441!4d106.1185158!16s%2Fg%2F11hyyf5h6w!19sChIJI5xEb-HzIi4Rq7VrVbe8uKA?authuser=0&hl=id&rclk=1,-1.851441,106.1185158
atraksi dekat Bangka Belitung,Pantai Tanjung Pao,Tujuan Wisata,"
Jalan Dusun Burak, Desa, Bukit Terap, Kec. Tukak Sadai, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,6",32.0,https://www.google.com/maps/place/Pantai+Tanjung+Pao/data=!4m7!3m6!1s0x2e162d8e3930cba7:0x314b7d65742b376!8m2!3d-2.9633365!4d106.6278542!16s%2Fg%2F11hyv02_58!19sChIJp8swOY4tFi4RdrNCV9a3FAM?authuser=0&hl=id&rclk=1,-2.9633365,106.6278542
atraksi dekat Bangka Belitung,Curup Napal Carik,Tujuan Wisata,"
3P92+CFQ, Muara Emil, Kec. Tj. Agung, Kabupaten Muara Enim, Sumatera Selatan 31355","4,0",24.0,https://www.google.com/maps/place/Curup+Napal+Carik/data=!4m7!3m6!1s0x2e39e7af892864bb:0x3079958a05d36e92!8m2!3d-3.9314136!4d103.7012366!16s%2Fg%2F11g1nrqgvq!19sChIJu2Qoia_nOS4Rkm7TBYqVeTA?authuser=0&hl=id&rclk=1,-3.9314136,103.7012366
atraksi dekat Bangka Belitung,Vihara Dewi Kwan Im,Vihara,"
762W+JJG, Burong Mandi, K ecamatan Damar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33571","4,5",880.0,https://www.google.com/maps/place/Vihara+Dewi+Kwan+Im/data=!4m7!3m6!1s0x2e10c58398b43ad5:0x594b781abe22879!8m2!3d-2.7484322!4d108.2465794!16s%2Fg%2F11b7lhbd3_!19sChIJ1Tq0mIPFEC4ReSjiq4G3lAU?authuser=0&hl=id&rclk=1,-2.7484322,108.2465794
atraksi dekat Bangka Belitung,Taman Publik POM IX Taman TVRI,Taman Kota,"
2PFQ+5G9, Jl. POM IX, Lorok Pakjo, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30126","4,4",2592.0,https://www.google.com/maps/place/Taman+Publik+POM+IX+Taman+TVRI/data=!4m7!3m6!1s0x2e3b75e8170e04f1:0xb836eac4682097f0!8m2!3d-2.977076!4d104.7388498!16s%2Fg%2F11bw4vnxty!19sChIJ8QQOF-h1Oy4R8JcgaMTqNrg?authuser=0&hl=id&rclk=1,-2.977076,104.7388498
atraksi dekat Bangka Belitung,Dusun sadap,Komplek perumahan,"
9GWC+W7 sadap, Perlang, Kec. Lubuk Besar, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33681","5,0",1.0,https://www.google.com/maps/place/Dusun+sadap/data=!4m7!3m6!1s0x2e3d5f00488f3083:0x134a753a811e9f64!8m2!3d-2.6026576!4d106.5206404!16s%2Fg%2F11y39524ml!19sChIJgzCPSABfPS4RZJ8egTp1ShM?authuser=0&hl=id&rclk=1,-2.6026576,106.5206404
atraksi dekat Bangka Belitung,Pagoda Pulo Kemaro,Bangunan Bersejarah,"
1 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30119","4,7",378.0,https://www.google.com/maps/place/Pagoda+Pulo+Kemaro/data=!4m7!3m6!1s0x2e3b77c785e6187d:0x69813130180bb7cc!8m2!3d-2.9804927!4d104.8134288!16s%2Fg%2F11swqwq63l!19sChIJfRjmhcd3Oy4RzLcLGDAxgWk?authuser=0&hl=id&rclk=1,-2.9804927,104.8134288
atraksi dekat Bangka Belitung,Pantai Menung,Tujuan Wisata,"
Q6C6+G33, Kayu Besi, Kec. Namang, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung","4,3",97.0,https://www.google.com/maps/place/Pantai+Menung/data=!4m7!3m6!1s0x2e22b77497d9d245:0xb482255f3db8e7f5!8m2!3d-2.2287443!4d106.2101602!16s%2Fg%2F11g9vw8kjg!19sChIJRdLZl3S3Ii4R9ee4PV8lgrQ?authuser=0&hl=id&rclk=1,-2.2287443,106.2101602
atraksi dekat Bangka Belitung,Bhayangkara Park Bangka Belitung,Taman,"
R5W6+R8F, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,5",52.0,https://www.google.com/maps/place/Bhayangkara+Park+Bangka+Belitung/data=!4m7!3m6!1s0x2e22b8a05242d2e9:0x58cc695898642d2b!8m2!3d-2.1529325!4d106.1608041!16s%2Fg%2F11ggr4p580!19sChIJ6dJCUqC4Ii4RKy1kmFhpzFg?authuser=0&hl=id&rclk=1,-2.1529325,106.1608041
atraksi dekat Bangka Belitung,Pokdarwis Sukma Beransai,Pusat Informasi Pariwisata,"
Desa, RT.007/RW.003, Sukamandi, K ecamatan Damar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33513",,,https://www.google.com/maps/place/Pokdarwis+Sukma+Beransai/data=!4m7!3m6!1s0x2e10d7dddd4b69b9:0x53aa1423e8176311!8m2!3d-2.8767326!4d108.1784455!16s%2Fg%2F11t310r00t!19sChIJuWlL3d3XEC4REWMX6CMUqlM?authuser=0&hl=id&rclk=1,-2.8767326,108.1784455
atraksi dekat Bangka Belitung,Gurog Meranti,Tujuan Wisata,"
DSN BANGEK, RT.,004/RW.000, Simpang Tiga, Kec. Simpang Renggiang, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33563","4,9",16.0,https://www.google.com/maps/place/Gurog+Meranti/data=!4m7!3m6!1s0x2e172f007e4a8b7f:0x2e440a2f7c635917!8m2!3d-2.8100682!4d107.8620891!16s%2Fg%2F11vk1q7b60!19sChIJf4tKfgAvFy4RF1ljfC8KRC4?authuser=0&hl=id&rclk=1,-2.8100682,107.8620891
atraksi dekat Bangka Belitung,Pulau Batu Berlayar,Tujuan Wisata,"
CMR4+GQ5 ilha de Granito ""Batu Berlayar"" em Belitong, South China, Sea, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,9",14.0,https://www.google.com/maps/place/Pulau+Batu+Berlayar/data=!4m7!3m6!1s0x2e176900368c221b:0x797413b8fd08051a!8m2!3d-2.5579476!4d107.6566908!16s%2Fg%2F11w9slysy5!19sChIJGyKMNgBpFy4RGgUI_bgTdHk?authuser=0&hl=id&rclk=1,-2.5579476,107.6566908
atraksi dekat Bangka Belitung,Padepokan Puri Tri Agung,Vihara,"
452M+4MF Pantai Tikus, Parit Padang, Sungai Liat, Bangka Regency, Bangka Belitung Islands 33211","4,6",1801.0,https://www.google.com/maps/place/Padepokan+Puri+Tri+Agung/data=!4m7!3m6!1s0x2e228d687ea9df91:0x4de25e33093ce685!8m2!3d-1.8995636!4d106.1839935!16s%2Fg%2F11b6tdqz14!19sChIJkd-pfmiNIi4RheY8CTNe4k0?authuser=0&hl=id&rclk=1,-1.8995636,106.1839935
atraksi dekat Bangka Belitung,Wisata Alam Batu Belimbing Bangka Selatan,Tujuan Wisata,"
XCVW+P5W, Tj. Ketapang, Bang Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,4",1169.0,https://www.google.com/maps/place/Wisata+Alam+Batu+Belimbing+Bangka+Selatan/data=!4m7!3m6!1s0x2e3d818144341489:0x6f0369c2d3fc067c!8m2!3d-3.0056437!4d106.4454459!16s%2Fg%2F11bw47chv5!19sChIJiRQ0RIGBPS4RfAb808JpA28?authuser=0&hl=id&rclk=1,-3.0056437,106.4454459
atraksi dekat Bangka Belitung,Bukit Peramun,Tujuan Wisata,"
Jl. Peramun, Air Selumar, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,6",382.0,https://www.google.com/maps/place/Bukit+Peramun/data=!4m7!3m6!1s0x2e1740e6c6eb4e0f:0xd80d27096e19d44d!8m2!3d-2.6156831!4d107.7358083!16s%2Fg%2F11c6f0qfj8!19sChIJD07rxuZAFy4RTdQZbgknDdg?authuser=0&hl=id&rclk=1,-2.6156831,107.7358083
atraksi dekat Bangka Belitung,Pesona Bay Hotel,,"
Jl. Pantai Rebo, Parit Padang, Sungai Liat, Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","4,3",373.0,https://www.google.com/maps/place/Pesona+Bay+Hotel/data=!4m10!3m9!1s0x2e228d3b436c4695:0x1c55dafa12715b1d!5m2!4m1!1i2!8m2!3d-1.8856953!4d106.173987!16s%2Fg%2F11c6cxh1mq!19sChIJlUZsQzuNIi4RHVtxEvraVRw?authuser=0&hl=id&rclk=1,-1.8856953,106.173987
